"Torshavn","(GMT) Dublin, Edinburgh, Lisbon, London","Faroe Islands","GMT Standard Time"
"Toulon","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Toulouse","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Tours","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Townsville","(GMT+10:00) Brisbane","Australia","E. Australia Standard Time"
"Trelleborg","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Sweden","W. Europe Standard Time"
"Trier","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Germany","W. Europe Standard Time"
"Trieste","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Italy","W. Europe Standard Time"
"Tripoli","(GMT+02:00) Libya","Libya","Libya Standard Time"
"Tromso","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Norway","W. Europe Standard Time"
"Trondheim","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Norway","W. Europe Standard Time"
"Trujillo","(GMT-05:00) Bogota, Lima, Quito","Peru","SA Pacific Standard Time"
"Tshwane","(GMT+02:00) Harare, Pretoria","South Africa","South Africa Standard Time"
"Tuapse","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Tucson, AZ","(GMT-07:00) Arizona","United States","US Mountain Standard Time"
"Tucuman","(GMT-03:00) Argentina","Argentina","Argentina Standard Time"
"Tula","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Tulcea","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Romania","FLE Standard Time"
"Tulsa, OK","(GMT-06:00) Central Time (US & Canada)","United States","Central Standard Time"
"Tunis","(GMT+01:00) West Central Africa","Tunisia","W. Central Africa Standard Time"
"Turin","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Italy","W. Europe Standard Time"
"Turku","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Finland","FLE Standard Time"
"Tuticorin","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Tuzla","(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb","Bosnia and Herzegovina","Central European Standard Time"
"Tver'","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Ubon Ratchathani","(GMT+07:00) Bangkok, Hanoi, Jakarta","Thailand","SE Asia Standard Time"
"Ubud","(GMT+08:00) Kuala Lumpur, Singapore","Indonesia","Singapore Standard Time"
"Udon Thani","(GMT+07:00) Bangkok, Hanoi, Jakarta","Thailand","SE Asia Standard Time"
"Ufa","(GMT+06:00) Ekaterinburg","Russia","Ekaterinburg Standard Time"
"Ulaanbaatar","(GMT+08:00) Ulaanbaatar","Mongolia","Ulaanbaatar Standard Time"
"Ulan-Ude","(GMT+09:00) Ulan-Ude","Russia","Ulan-Ude Standard Time"
"Upper Hutt","(GMT+12:00) Auckland, Wellington","New Zealand","New Zealand Standard Time"
"Uppsala","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Sweden","W. Europe Standard Time"
"Urumqi","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Ushuaia","(GMT-03:00) Georgetown, South America Eastern Time","Argentina","SA Eastern Standard Time"
"Utrecht","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Netherlands","W. Europe Standard Time"
"Uzhhorod","(GMT+02:00) Ukraine","Ukraine","Ukraine Standard Time"
"Vaasa","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Finland","FLE Standard Time"
"Vadodara","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Vaduz","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Liechtenstein","W. Europe Standard Time"
"Valaam","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Valdivia","(GMT-04:00) Chile","Chile","Chile Standard Time"
"Valencia","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","Spain","Romance Standard Time"
"Valladolid","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","Spain","Romance Standard Time"
"Vallauris","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","France","Romance Standard Time"
"Valletta","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Malta","W. Europe Standard Time"
"Valparaiso","(GMT-04:00) Chile","Chile","Chile Standard Time"
"Vancouver, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Canada","Pacific Standard Time"
"Vardo","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Norway","W. Europe Standard Time"
"Varna","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Bulgaria","FLE Standard Time"
"Vatican City","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Holy See (Vatican City)","W. Europe Standard Time"
"Velikiye Luki","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Venice","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Italy","W. Europe Standard Time"
"Veracruz","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Verona","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Italy","W. Europe Standard Time"
"Vevey","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Switzerland","W. Europe Standard Time"
"Viana do Castello","(GMT) Dublin, Edinburgh, Lisbon, London","Portugal","GMT Standard Time"
"Victoria","(GMT+04:00) Abu Dhabi, Muscat","Seychelles","Arabian Standard Time"
"Victoria","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Malta","W. Europe Standard Time"
"Victoria, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Canada","Pacific Standard Time"
"Vidin","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Bulgaria","FLE Standard Time"
"Viedma","(GMT-03:00) Georgetown, South America Eastern Time","Argentina","SA Eastern Standard Time"
"Vienna","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Austria","W. Europe Standard Time"
"Vienna, VA","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Vientiane","(GMT+07:00) Bangkok, Hanoi, Jakarta","Laos","SE Asia Standard Time"
"Vila Real","(GMT) Dublin, Edinburgh, Lisbon, London","Portugal","GMT Standard Time"
"Vilnius","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Lithuania","FLE Standard Time"
"Vina del Mar","(GMT-04:00) Chile","Chile","Chile Standard Time"
"Visby","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Sweden","W. Europe Standard Time"
"Vishakhapatnam","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Vitoria","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","Spain","Romance Standard Time"
"Vizianagaram","(GMT+05:30) Chennai, Kolkata, Mumbai, New Delhi","India","India Standard Time"
"Vladimir","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Vladivostok","(GMT+11:00) Vladivostok","Russia","Vladivostok Standard Time"
"Volgograd","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Vologda","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Volokolamsk","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Voronezh","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Votkinsk","(GMT+04:00) Samara","Russia","Samara Standard Time"
"Waikanae","(GMT+12:00) Auckland, Wellington","New Zealand","New Zealand Standard Time"
"Waikoloa, HI","(GMT-10:00) Hawaii","United States","Hawaiian Standard Time"
"Wailua, HI","(GMT-10:00) Hawaii","United States","Hawaiian Standard Time"
"Waimea, HI","(GMT-10:00) Hawaii","United States","Hawaiian Standard Time"
"Waingapu","(GMT+08:00) Kuala Lumpur, Singapore","Indonesia","Singapore Standard Time"
"Wakkana","(GMT+09:00) Osaka, Sapporo, Tokyo","Japan","Tokyo Standard Time"
"Warrnambool","(GMT+10:00) Canberra, Melbourne, Sydney","Australia","AUS Eastern Standard Time"
"Warsaw","(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb","Poland","Central European Standard Time"
"Washington, DC","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Waterford","(GMT) Dublin, Edinburgh, Lisbon, London","Ireland","GMT Standard Time"
"Waterloo, ON","(GMT-05:00) Eastern Time (US & Canada)","Canada","Eastern Standard Time"
"Wellington","(GMT+12:00) Auckland, Wellington","New Zealand","New Zealand Standard Time"
"West Wendover, NV","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"Westford, MA","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Whistler, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Canada","Pacific Standard Time"
"White Rock, BC","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Canada","Pacific Standard Time"
"Whitehorse, YT","(GMT-08:00) Pacific Time (US & Canada); Tijuana","Canada","Pacific Standard Time"
"Wichita, KS","(GMT-06:00) Central Time (US & Canada)","United States","Central Standard Time"
"Willemstad","(GMT-04:00) La Paz","Curacao","SA Western Standard Time"
"Windhoek","(GMT+01:00) Namibia","Namibia","Namibia Standard Time"
"Window Rock, AZ","(GMT-07:00) Mountain Time (US & Canada)","United States","Mountain Standard Time"
"Windsor, ON","(GMT-05:00) Eastern Time (US & Canada)","Canada","Eastern Standard Time"
"Winnipeg, MB","(GMT-06:00) Central Time (US & Canada)","Canada","Central Standard Time"
"Winston-Salem, NC","(GMT-05:00) Eastern Time (US & Canada)","United States","Eastern Standard Time"
"Wodonga","(GMT+10:00) Canberra, Melbourne, Sydney","Australia","AUS Eastern Standard Time"
"Wollongong","(GMT+10:00) Canberra, Melbourne, Sydney","Australia","AUS Eastern Standard Time"
"Wuhan","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Xiamen","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Xian","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Yakutsk","(GMT+10:00) Yakutsk","Russia","Yakutsk Standard Time"
"Yalta","(GMT+04:00) Crimea","Russia","Crimean Standard Time"
"Yamoussoukro","(GMT) Greenwich Mean Time","Cote d'Ivoire","Greenwich Standard Time"
"Yantai","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Yaounde","(GMT+01:00) West Central Africa","Cameroon","W. Central Africa Standard Time"
"Yaroslavl","(GMT+04:00) Moscow, St. Petersburg, Volgograd","Russia","Russian Standard Time"
"Yasok","(GMT+05:45) Kathmandu","Nepal","Nepal Standard Time"
"Yawnghwe","(GMT+06:30) Rangoon","Burma","Myanmar Standard Time"
"Yazd","(GMT+03:30) Tehran","Iran","Iran Standard Time"
"Yellowknife, NT","(GMT-07:00) Mountain Time (US & Canada)","Canada","Mountain Standard Time"
"Yerevan","(GMT+04:00) Yerevan","Armenia","Armenia Standard Time"
"Yevpatoriya","(GMT+04:00) Crimea","Russia","Crimean Standard Time"
"Yigo","(GMT+10:00) Guam, Port Moresby","Guam","West Pacific Standard Time"
"Yokohama","(GMT+09:00) Osaka, Sapporo, Tokyo","Japan","Tokyo Standard Time"
"Yokosuka","(GMT+09:00) Osaka, Sapporo, Tokyo","Japan","Tokyo Standard Time"
"Yuzhno-Sakhalinsk","(GMT+11:00) Khabarovsk","Russia","Khabarovsk Standard Time"
"Zaandam","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Netherlands","W. Europe Standard Time"
"Zagreb","(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb","Croatia","Central European Standard Time"
"Zakynthos","(GMT+02:00) Helsinki, Riga, Sofia, Tallinn, Vilnius","Greece","FLE Standard Time"
"Zaporozhye","(GMT+02:00) Ukraine","Ukraine","Ukraine Standard Time"
"Zaragoza","(GMT+01:00) Brussels, Copenhagen, Madrid, Paris","Spain","Romance Standard Time"
"Zaysan","(GMT+06:00) Central Asia","Kazakhstan","Central Asia Standard Time"
"Zhengzhou","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Zhongshan","(GMT+08:00) Beijing, Chongqing, Hong Kong, Urumqi","China","China Standard Time"
"Zihuatanejo","(GMT-06:00) Guadalajara, Mexico City, Monterrey","Mexico","Mexico Standard Time"
"Zupanja","(GMT+01:00) Sarajevo, Skopje, Warsaw, Zagreb","Croatia","Central European Standard Time"
"Zurich","(GMT+01:00) Amsterdam, Berlin, Bern, Rome, Stockholm, Vienna","Switzerland","W. Europe Standard Time"
